source,job_title,company_name,job_location,job_type,category,salary_min,salary_max,salary_avg,salary_range,salary_currency,experience_required,education_required,skills_required,job_description
CamHR,Risk Officer,Acleda Bank,Remote,Contract,Banking & Finance,638.0,4573.0,2605.5,3935.0,USD,4,master,credit analysis; english; khmer; bloomberg; loan processing; customer service; risk management,"We are looking for a talented Risk Officer to join our team at ACLEDA Bank. The candidate will be responsible for contributing to our banking & finance operations in Remote. Required skills include: credit analysis, english, khmer. Minimum 4 year(s) of relevant experience required. Education: Master degree or equivalent preferred."
BongThom,Ap/Ar Specialist,Bdo Cambodia,Remote,Contract,Accounting & Audit,520.0,5488.0,3004.0,4968.0,USD,4,master,quickbooks; excel; khmer; accounting standards; financial reporting; attention to detail,"We are looking for a talented AP/AR Specialist to join our team at BDO Cambodia. The candidate will be responsible for contributing to our accounting & audit operations in Remote. Required skills include: quickbooks, excel, khmer. Minimum 4 year(s) of relevant experience required. Education: Master degree or equivalent preferred."
Khmer24,Inventory Clerk,Manhao Garment,Preah Vihear,Full-time,Manufacturing,,,,,,0,high school,inventory; khmer; safety; lean manufacturing,"We are looking for a talented Inventory Clerk to join our team at Manhao Garment. The candidate will be responsible for contributing to our manufacturing operations in Preah Vihear. Required skills include: inventory, khmer, safety. No experience required — training provided. Education: High School degree or equivalent preferred."
KhmerOnline,Data Analyst,Morakot Technology,Remote,Internship,Technology & It,659.0,6220.0,3439.5,5561.0,USD,0,bachelor,react; git; java; api development; aws; python; javascript; docker,"We are looking for a talented Data Analyst to join our team at Morakot Technology. The candidate will be responsible for contributing to our technology & it operations in Remote. This is an internship opportunity suitable for fresh graduates. Required skills include: react, git, java. No experience required — training provided. Education: Bachelor degree or equivalent preferred."
BongThom,Health Educator,Senator Clinic,Battambang,Full-time,Healthcare,,,,,,1,bachelor,english; khmer,"We are looking for a talented Health Educator to join our team at Senator Clinic. The candidate will be responsible for contributing to our healthcare operations in Battambang. Required skills include: english, khmer. Minimum 1 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
KhmerOnline,Quantity Surveyor,Grand Phnom Penh,Battambang,Internship,Construction & Engineering,,,,,,0,master,structural analysis; civil 3d; english; negotiation; safety management; surveying,"We are looking for a talented Quantity Surveyor to join our team at Grand Phnom Penh. The candidate will be responsible for contributing to our construction & engineering operations in Battambang. This is an internship opportunity suitable for fresh graduates. Required skills include: structural analysis, civil 3d, english. No experience required — training provided. Education: Master degree or equivalent preferred."
Khmer24,Academic Coordinator,Ifl University,Phnom Penh,Freelance,Education & Training,391.0,3750.0,2070.5,3359.0,USD,2,bachelor,khmer; lesson planning,"We are looking for a talented Academic Coordinator to join our team at IFL University. The candidate will be responsible for contributing to our education & training operations in Phnom Penh. Required skills include: khmer, lesson planning. Minimum 2 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
BongThom,Valuation Officer,Real Estate 7,Preah Vihear,Internship,Real Estate,212.0,3655.0,1933.5,3443.0,USD,0,high school,khmer; real estate law; valuation; ms office,"We are looking for a talented Valuation Officer to join our team at Real Estate 7. The candidate will be responsible for contributing to our real estate operations in Preah Vihear. This is an internship opportunity suitable for fresh graduates. Required skills include: khmer, real estate law, valuation. No experience required — training provided. Education: High School degree or equivalent preferred."
CamHR,Maintenance Technician,New Ambitions,Siem Reap,Contract,Manufacturing,183.0,768.0,475.5,585.0,USD,5,high school,safety; report writing; teamwork,"We are looking for a talented Maintenance Technician to join our team at New Ambitions. The candidate will be responsible for contributing to our manufacturing operations in Siem Reap. Required skills include: safety, report writing, teamwork. Minimum 5 year(s) of relevant experience required. Education: High School degree or equivalent preferred."
BongThom,Sewing Machine Operator,Tonlé Cambodia,Phnom Penh,Full-time,Garment & Textile,,,,,,1,bachelor,physical fitness; machine operation,"We are looking for a talented Sewing Machine Operator to join our team at Tonlé Cambodia. The candidate will be responsible for contributing to our garment & textile operations in Phnom Penh. Required skills include: physical fitness, machine operation. Minimum 1 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
CamHR,It Support Officer,Morakot Technology,Sihanoukville,Full-time,Technology & It,795.0,10085.0,5440.0,9290.0,USD,3,master,linux; mongodb; mysql; api development; java; node.js; flutter,"We are looking for a talented IT Support Officer to join our team at Morakot Technology. The candidate will be responsible for contributing to our technology & it operations in Sihanoukville. Required skills include: linux, mongodb, mysql. Minimum 3 year(s) of relevant experience required. Education: Master degree or equivalent preferred."
Khmer24,Waiter/Waitress,Java Café,Mondulkiri,Freelance,Food & Beverage,158.0,1066.0,612.0,908.0,USD,2,high school,food safety; teamwork; hygiene; kitchen management,"We are looking for a talented Waiter/Waitress to join our team at Java Café. The candidate will be responsible for contributing to our food & beverage operations in Mondulkiri. Required skills include: food safety, teamwork, hygiene. Minimum 2 year(s) of relevant experience required. Education: High School degree or equivalent preferred."
BongThom,Store Manager,Major Cineplex,Phnom Penh,Internship,Retail & Sales,252.0,1576.0,914.0,1324.0,USD,0,bachelor,product knowledge; pos system; khmer; negotiation; sales; target driven,"We are looking for a talented Store Manager to join our team at Major Cineplex. The candidate will be responsible for contributing to our retail & sales operations in Phnom Penh. This is an internship opportunity suitable for fresh graduates. Required skills include: product knowledge, pos system, khmer. No experience required — training provided. Education: Bachelor degree or equivalent preferred."
KhmerOnline,Executive Chef,Rosewood Phnom Penh,Remote,Full-time,Hospitality & Tourism,,,,,,0,bachelor,event management; chinese; communication,"We are looking for a talented Executive Chef to join our team at Rosewood Phnom Penh. The candidate will be responsible for contributing to our hospitality & tourism operations in Remote. Required skills include: event management, chinese, communication. No experience required — training provided. Education: Bachelor degree or equivalent preferred."
KhmerOnline,Property Agent,Cbre Cambodia,Mondulkiri,Contract,Real Estate,281.0,3232.0,1756.5,2951.0,USD,5,high school,khmer; networking; valuation; negotiation; ms office; real estate law; customer service; market research,"We are looking for a talented Property Agent to join our team at CBRE Cambodia. The candidate will be responsible for contributing to our real estate operations in Mondulkiri. Required skills include: khmer, networking, valuation. Minimum 5 year(s) of relevant experience required. Education: High School degree or equivalent preferred."
KhmerOnline,Construction Laborer,Grand Phnom Penh,Remote,Full-time,Construction & Engineering,353.0,7956.0,4154.5,7603.0,USD,1,master,surveying; civil 3d; english; safety management; concrete design; autocad; structural analysis; negotiation,"We are looking for a talented Construction Laborer to join our team at Grand Phnom Penh. The candidate will be responsible for contributing to our construction & engineering operations in Remote. Required skills include: surveying, civil 3d, english. Minimum 1 year(s) of relevant experience required. Education: Master degree or equivalent preferred."
KhmerOnline,Cashier,Major Cineplex,Kampot,Freelance,Retail & Sales,218.0,1651.0,934.5,1433.0,USD,2,bachelor,khmer; target driven; ms office,"We are looking for a talented Cashier to join our team at Major Cineplex. The candidate will be responsible for contributing to our retail & sales operations in Kampot. Required skills include: khmer, target driven, ms office. Minimum 2 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
